id,MSE_insample,MSE_outsample,RMSSE_value
HOBBIES_1_354_CA_1,3.771640199,3.866712358,1.758229086
HOBBIES_1_355_CA_1,1.006950118,0.889216311,0.736676295
HOBBIES_1_356_CA_1,0.985480756,0.650965582,0.579418759
HOBBIES_1_357_CA_1,1.439814627,1.433667926,0.813044535
HOBBIES_1_358_CA_1,1.449522815,0.999720225,0.760227171
HOBBIES_1_359_CA_1,0.522674973,0.510736377,1.193514482
HOBBIES_1_360_CA_1,0.610587503,0.548882604,0.900473415
HOBBIES_1_361_CA_1,0.608222903,0.641298055,0.905012971
HOBBIES_1_362_CA_1,0.493503229,0.55775238,1.108466804
HOBBIES_1_363_CA_1,0.643640421,0.682680908,0.92509115
HOBBIES_1_364_CA_1,1.368195078,1.148968244,0.711283178
HOBBIES_1_365_CA_1,0.448394972,0.510128983,0.962703636
HOBBIES_1_366_CA_1,0.546884337,0.626975047,1.049018564
HOBBIES_1_367_CA_1,1.478299907,1.507455317,0.904934421
HOBBIES_1_368_CA_1,0.689117814,0.771898449,1.065913949
HOBBIES_1_369_CA_1,8.160691696,10.61371699,1.408163752
HOBBIES_1_370_CA_1,14.97388225,13.76496631,1.034351349
HOBBIES_1_371_CA_1,14.24017278,12.41448006,0.770887351
HOBBIES_1_372_CA_1,1.138167916,1.051127681,0.77698439
HOBBIES_1_373_CA_1,1.164198254,1.457546733,1.27013404
HOBBIES_1_374_CA_1,1.212908746,0.854433659,0.616914138
HOBBIES_1_375_CA_1,0.307162487,0.219551325,0.651432804
HOBBIES_1_376_CA_1,0.567586426,0.62104168,0.97143967
HOBBIES_1_377_CA_1,0.587686705,0.65975837,1.036723848
HOBBIES_1_378_CA_1,2.556306292,2.367171989,0.946306403
HOBBIES_1_379_CA_1,2.073038022,2.201903965,0.912671948
HOBBIES_1_380_CA_1,2.345509686,2.34709302,0.912922177
HOBBIES_1_381_CA_1,7.128298904,5.654137735,0.647424346
HOBBIES_1_382_CA_1,1.021210605,0.828718361,0.701406096
HOBBIES_1_383_CA_1,1.289330203,1.181382452,0.87124846
HOBBIES_1_384_CA_1,1.329252412,0.862195479,0.669240553
HOBBIES_1_385_CA_1,0.625780877,0.618794604,1.23366657
HOBBIES_1_386_CA_1,0.854416295,0.937083254,1.007453068
HOBBIES_1_387_CA_1,11.0077102,9.433482116,0.852149043
HOBBIES_1_388_CA_1,1.254740763,1.404076745,0.94832297
HOBBIES_1_389_CA_1,0.49966506,0.505000361,1.05217329
HOBBIES_1_390_CA_1,0.611810808,0.573158994,0.744703618
HOBBIES_1_391_CA_1,0.506263492,0.562737988,1.000514883
HOBBIES_1_392_CA_1,1.030606106,1.178758695,1.191474907
HOBBIES_1_393_CA_1,0.603814277,0.661970884,1.069327506
HOBBIES_1_394_CA_1,1.360859709,1.578863603,1.151329112
HOBBIES_1_395_CA_1,0.76445728,0.725186419,1.023397952
HOBBIES_1_396_CA_1,0.837986589,0.811911464,1.448399177
HOBBIES_1_397_CA_1,1.399238965,1.599670477,1.379328385
HOBBIES_1_398_CA_1,11.78124649,9.343214629,0.733926801
HOBBIES_1_399_CA_1,1.024214889,0.88836739,0.838253211
HOBBIES_1_400_CA_1,4.461441265,4.307977733,0.922411462
HOBBIES_1_401_CA_1,0.586251965,0.842258191,1.595533918
HOBBIES_1_402_CA_1,0.699624256,0.745201412,1.899394252
HOBBIES_1_403_CA_1,0.585661817,0.632190806,0.861726894
HOBBIES_1_404_CA_1,10.09979315,10.27351883,1.094906559
HOBBIES_1_405_CA_1,0.54218873,0.436104691,0.685730903
HOBBIES_1_406_CA_1,0.715495116,0.645049763,0.945979263
HOBBIES_1_407_CA_1,1.721583881,1.383613578,0.682056532
HOBBIES_1_408_CA_1,8.32702768,8.000963479,1.334044765
HOBBIES_1_409_CA_1,1.19253165,0.917150918,0.644685425
HOBBIES_1_410_CA_1,0.675281015,0.914296661,1.187410804
HOBBIES_1_411_CA_1,0.868045202,0.781283437,0.764816608
HOBBIES_1_412_CA_1,1.177630436,1.404046739,1.205664746
HOBBIES_1_413_CA_1,1.151660446,1.039442101,0.780436423
HOBBIES_1_414_CA_1,0.859553863,0.878646505,0.95314499
HOBBIES_1_415_CA_1,1.386409909,1.478204675,0.87507523
HOBBIES_1_416_CA_1,1.275593007,1.24840484,0.831387784
